INFO:root:Epoch=119, Loss=0.0072, Episodes=144, WinCount=15, WinRate=0.031, Epsilon=0.551, Time=189.1 seconds
INFO:root:Epoch=120, Loss=0.0071, Episodes=40, WinCount=16, WinRate=0.062, Epsilon=0.548, Time=190.4 seconds
INFO:root:Epoch=121, Loss=0.0071, Episodes=138, WinCount=16, WinRate=0.062, Epsilon=0.545, Time=193.1 seconds
INFO:root:Epoch=122, Loss=0.0070, Episodes=49, WinCount=17, WinRate=0.094, Epsilon=0.543, Time=194.4 seconds
INFO:root:Epoch=123, Loss=0.0070, Episodes=143, WinCount=17, WinRate=0.094, Epsilon=0.540, Time=197.8 seconds
INFO:root:Epoch=124, Loss=0.0070, Episodes=139, WinCount=17, WinRate=0.094, Epsilon=0.537, Time=201.6 seconds
INFO:root:Epoch=125, Loss=0.0069, Episodes=139, WinCount=17, WinRate=0.094, Epsilon=0.534, Time=204.5 seconds
INFO:root:Epoch=126, Loss=0.0069, Episodes=138, WinCount=17, WinRate=0.094, Epsilon=0.532, Time=207.9 seconds
INFO:root:Epoch=127, Loss=0.0068, Episodes=136, WinCount=17, WinRate=0.094, Epsilon=0.529, Time=211.6 seconds
INFO:root:Epoch=128, Loss=0.0068, Episodes=134, WinCount=17, WinRate=0.094, Epsilon=0.526, Time=214.9 seconds
INFO:root:Epoch=129, Loss=0.0067, Episodes=136, WinCount=17, WinRate=0.094, Epsilon=0.524, Time=218.1 seconds
INFO:root:Epoch=130, Loss=0.0067, Episodes=136, WinCount=17, WinRate=0.094, Epsilon=0.521, Time=221.3 seconds
INFO:root:Epoch=131, Loss=0.0067, Episodes=138, WinCount=17, WinRate=0.094, Epsilon=0.519, Time=224.2 seconds
INFO:root:Epoch=132, Loss=0.0066, Episodes=135, WinCount=17, WinRate=0.094, Epsilon=0.516, Time=227.7 seconds
INFO:root:Epoch=133, Loss=0.0066, Episodes=139, WinCount=17, WinRate=0.094, Epsilon=0.513, Time=231.3 seconds
INFO:root:Epoch=134, Loss=0.0065, Episodes=139, WinCount=17, WinRate=0.094, Epsilon=0.511, Time=235.1 seconds
INFO:root:Epoch=135, Loss=0.0065, Episodes=138, WinCount=17, WinRate=0.094, Epsilon=0.508, Time=238.6 seconds
INFO:root:Epoch=136, Loss=0.0064, Episodes=141, WinCount=17, WinRate=0.094, Epsilon=0.506, Time=242.8 seconds
INFO:root:Epoch=137, Loss=0.0064, Episodes=138, WinCount=17, WinRate=0.094, Epsilon=0.503, Time=246.9 seconds
INFO:root:Epoch=138, Loss=0.0064, Episodes=139, WinCount=17, WinRate=0.094, Epsilon=0.501, Time=250.6 seconds
INFO:root:Epoch=139, Loss=0.0063, Episodes=133, WinCount=17, WinRate=0.062, Epsilon=0.498, Time=254.3 seconds
INFO:root:Epoch=140, Loss=0.0063, Episodes=139, WinCount=17, WinRate=0.062, Epsilon=0.496, Time=257.7 seconds
INFO:root:Epoch=141, Loss=0.0063, Episodes=141, WinCount=17, WinRate=0.062, Epsilon=0.493, Time=261.8 seconds
INFO:root:Epoch=142, Loss=0.0062, Episodes=136, WinCount=17, WinRate=0.062, Epsilon=0.491, Time=265.1 seconds
INFO:root:Epoch=143, Loss=0.0062, Episodes=134, WinCount=17, WinRate=0.062, Epsilon=0.488, Time=268.4 seconds
INFO:root:Epoch=144, Loss=0.0061, Episodes=134, WinCount=17, WinRate=0.062, Epsilon=0.486, Time=271.8 seconds
INFO:root:Epoch=145, Loss=0.0061, Episodes=133, WinCount=17, WinRate=0.062, Epsilon=0.483, Time=275.3 seconds
INFO:root:Epoch=146, Loss=0.0061, Episodes=134, WinCount=17, WinRate=0.062, Epsilon=0.481, Time=279.0 seconds
INFO:root:Epoch=147, Loss=0.0060, Episodes=130, WinCount=17, WinRate=0.062, Epsilon=0.479, Time=282.5 seconds
INFO:root:Epoch=148, Loss=0.0060, Episodes=140, WinCount=17, WinRate=0.062, Epsilon=0.476, Time=286.2 seconds
INFO:root:Epoch=149, Loss=0.0060, Episodes=142, WinCount=17, WinRate=0.062, Epsilon=0.474, Time=290.1 seconds
INFO:root:Epoch=150, Loss=0.0059, Episodes=23, WinCount=18, WinRate=0.094, Epsilon=0.471, Time=290.9 seconds
INFO:root:Epoch=151, Loss=0.0059, Episodes=139, WinCount=18, WinRate=0.094, Epsilon=0.469, Time=294.4 seconds
INFO:root:Epoch=152, Loss=0.0059, Episodes=142, WinCount=18, WinRate=0.062, Epsilon=0.467, Time=298.4 seconds
INFO:root:Epoch=153, Loss=0.0059, Episodes=135, WinCount=18, WinRate=0.062, Epsilon=0.464, Time=301.8 seconds
INFO:root:Epoch=154, Loss=0.0059, Episodes=137, WinCount=18, WinRate=0.031, Epsilon=0.462, Time=305.9 seconds
INFO:root:Epoch=155, Loss=0.0059, Episodes=141, WinCount=18, WinRate=0.031, Epsilon=0.460, Time=310.0 seconds
INFO:root:Epoch=156, Loss=0.0058, Episodes=139, WinCount=18, WinRate=0.031, Epsilon=0.458, Time=313.5 seconds
INFO:root:Epoch=157, Loss=0.0058, Episodes=140, WinCount=18, WinRate=0.031, Epsilon=0.455, Time=317.3 seconds
INFO:root:Epoch=158, Loss=0.0058, Episodes=134, WinCount=18, WinRate=0.031, Epsilon=0.453, Time=321.2 seconds
INFO:root:Epoch=159, Loss=0.0057, Episodes=134, WinCount=18, WinRate=0.031, Epsilon=0.451, Time=325.6 seconds
INFO:root:Epoch=160, Loss=0.0057, Episodes=143, WinCount=18, WinRate=0.031, Epsilon=0.448, Time=329.3 seconds
INFO:root:Epoch=161, Loss=0.0057, Episodes=134, WinCount=18, WinRate=0.031, Epsilon=0.446, Time=333.3 seconds
INFO:root:Epoch=162, Loss=0.0057, Episodes=132, WinCount=18, WinRate=0.031, Epsilon=0.444, Time=336.7 seconds
INFO:root:Epoch=163, Loss=0.0056, Episodes=4, WinCount=19, WinRate=0.062, Epsilon=0.442, Time=336.9 seconds
INFO:root:Epoch=164, Loss=0.0056, Episodes=139, WinCount=19, WinRate=0.062, Epsilon=0.440, Time=341.1 seconds
INFO:root:Epoch=165, Loss=0.0056, Episodes=134, WinCount=19, WinRate=0.062, Epsilon=0.437, Time=344.7 seconds
INFO:root:Epoch=166, Loss=0.0055, Episodes=138, WinCount=19, WinRate=0.062, Epsilon=0.435, Time=348.8 seconds
INFO:root:Epoch=167, Loss=0.0055, Episodes=136, WinCount=19, WinRate=0.062, Epsilon=0.433, Time=352.2 seconds
INFO:root:Epoch=168, Loss=0.0055, Episodes=133, WinCount=19, WinRate=0.062, Epsilon=0.431, Time=356.3 seconds
INFO:root:Epoch=169, Loss=0.0054, Episodes=144, WinCount=19, WinRate=0.062, Epsilon=0.429, Time=360.8 seconds
INFO:root:Epoch=170, Loss=0.0054, Episodes=139, WinCount=19, WinRate=0.062, Epsilon=0.427, Time=364.8 seconds
INFO:root:Epoch=171, Loss=0.0054, Episodes=136, WinCount=19, WinRate=0.062, Epsilon=0.424, Time=368.8 seconds
INFO:root:Epoch=172, Loss=0.0054, Episodes=145, WinCount=19, WinRate=0.062, Epsilon=0.422, Time=372.4 seconds
INFO:root:Epoch=173, Loss=0.0054, Episodes=138, WinCount=19, WinRate=0.062, Epsilon=0.420, Time=376.1 seconds
INFO:root:Epoch=174, Loss=0.0053, Episodes=137, WinCount=19, WinRate=0.062, Epsilon=0.418, Time=379.9 seconds
INFO:root:Epoch=175, Loss=0.0053, Episodes=131, WinCount=19, WinRate=0.062, Epsilon=0.416, Time=383.7 seconds
INFO:root:Epoch=176, Loss=0.0053, Episodes=145, WinCount=19, WinRate=0.062, Epsilon=0.414, Time=387.7 seconds
INFO:root:Epoch=177, Loss=0.0053, Episodes=144, WinCount=19, WinRate=0.062, Epsilon=0.412, Time=392.1 seconds
INFO:root:Epoch=178, Loss=0.0052, Episodes=139, WinCount=19, WinRate=0.062, Epsilon=0.410, Time=396.6 seconds
INFO:root:Epoch=179, Loss=0.0052, Episodes=136, WinCount=19, WinRate=0.062, Epsilon=0.408, Time=6.68 minutes
INFO:root:Epoch=180, Loss=0.0052, Episodes=139, WinCount=19, WinRate=0.062, Epsilon=0.406, Time=6.75 minutes
INFO:root:Epoch=181, Loss=0.0052, Episodes=134, WinCount=19, WinRate=0.062, Epsilon=0.404, Time=6.82 minutes
INFO:root:Epoch=182, Loss=0.0052, Episodes=134, WinCount=19, WinRate=0.031, Epsilon=0.402, Time=6.89 minutes
INFO:root:Epoch=183, Loss=0.0051, Episodes=139, WinCount=19, WinRate=0.031, Epsilon=0.400, Time=6.96 minutes
INFO:root:Epoch=184, Loss=0.0051, Episodes=138, WinCount=19, WinRate=0.031, Epsilon=0.398, Time=7.04 minutes
INFO:root:Epoch=185, Loss=0.0051, Episodes=134, WinCount=19, WinRate=0.031, Epsilon=0.396, Time=7.11 minutes
INFO:root:Epoch=186, Loss=0.0051, Episodes=58, WinCount=20, WinRate=0.062, Epsilon=0.394, Time=7.14 minutes
INFO:root:Epoch=187, Loss=0.0050, Episodes=54, WinCount=21, WinRate=0.094, Epsilon=0.392, Time=7.17 minutes
INFO:root:Epoch=188, Loss=0.0050, Episodes=140, WinCount=21, WinRate=0.094, Epsilon=0.390, Time=7.25 minutes
INFO:root:Epoch=189, Loss=0.0050, Episodes=140, WinCount=21, WinRate=0.094, Epsilon=0.388, Time=7.32 minutes
INFO:root:Epoch=190, Loss=0.0050, Episodes=142, WinCount=21, WinRate=0.094, Epsilon=0.386, Time=7.41 minutes
INFO:root:Epoch=191, Loss=0.0050, Episodes=141, WinCount=21, WinRate=0.094, Epsilon=0.384, Time=7.47 minutes
INFO:root:Epoch=192, Loss=0.0049, Episodes=139, WinCount=21, WinRate=0.094, Epsilon=0.382, Time=7.55 minutes
INFO:root:Epoch=193, Loss=0.0049, Episodes=135, WinCount=21, WinRate=0.094, Epsilon=0.380, Time=7.61 minutes
INFO:root:Epoch=194, Loss=0.0049, Episodes=61, WinCount=22, WinRate=0.125, Epsilon=0.378, Time=7.65 minutes
INFO:root:Epoch=195, Loss=0.0049, Episodes=139, WinCount=22, WinRate=0.094, Epsilon=0.376, Time=7.72 minutes
INFO:root:Epoch=196, Loss=0.0049, Episodes=132, WinCount=22, WinRate=0.094, Epsilon=0.374, Time=7.79 minutes
INFO:root:Epoch=197, Loss=0.0048, Episodes=138, WinCount=22, WinRate=0.094, Epsilon=0.373, Time=7.87 minutes
INFO:root:Epoch=198, Loss=0.0048, Episodes=135, WinCount=22, WinRate=0.094, Epsilon=0.371, Time=7.94 minutes
INFO:root:Epoch=199, Loss=0.0048, Episodes=136, WinCount=22, WinRate=0.094, Epsilon=0.369, Time=8.01 minutes
INFO:root:Epoch=200, Loss=0.0048, Episodes=134, WinCount=22, WinRate=0.094, Epsilon=0.367, Time=8.09 minutes
INFO:root:Epoch=201, Loss=0.0048, Episodes=134, WinCount=22, WinRate=0.094, Epsilon=0.365, Time=8.16 minutes
INFO:root:Epoch=202, Loss=0.0047, Episodes=144, WinCount=22, WinRate=0.094, Epsilon=0.363, Time=8.23 minutes
INFO:root:Epoch=203, Loss=0.0047, Episodes=135, WinCount=22, WinRate=0.094, Epsilon=0.361, Time=8.31 minutes
INFO:root:Epoch=204, Loss=0.0047, Episodes=139, WinCount=22, WinRate=0.094, Epsilon=0.360, Time=8.39 minutes
INFO:root:Epoch=205, Loss=0.0047, Episodes=57, WinCount=23, WinRate=0.125, Epsilon=0.358, Time=8.42 minutes
INFO:root:Epoch=206, Loss=0.0047, Episodes=70, WinCount=24, WinRate=0.156, Epsilon=0.356, Time=8.47 minutes
INFO:root:Epoch=207, Loss=0.0047, Episodes=153, WinCount=24, WinRate=0.156, Epsilon=0.354, Time=8.55 minutes
INFO:root:Epoch=208, Loss=0.0046, Episodes=148, WinCount=24, WinRate=0.156, Epsilon=0.353, Time=8.63 minutes
INFO:root:Epoch=209, Loss=0.0046, Episodes=23, WinCount=25, WinRate=0.188, Epsilon=0.351, Time=8.65 minutes
INFO:root:Epoch=210, Loss=0.0046, Episodes=135, WinCount=25, WinRate=0.188, Epsilon=0.349, Time=8.73 minutes
INFO:root:Epoch=211, Loss=0.0046, Episodes=130, WinCount=25, WinRate=0.188, Epsilon=0.347, Time=8.80 minutes
INFO:root:Epoch=212, Loss=0.0046, Episodes=136, WinCount=25, WinRate=0.188, Epsilon=0.346, Time=8.87 minutes
INFO:root:Epoch=213, Loss=0.0046, Episodes=137, WinCount=25, WinRate=0.188, Epsilon=0.344, Time=8.94 minutes
INFO:root:Epoch=214, Loss=0.0046, Episodes=142, WinCount=25, WinRate=0.188, Epsilon=0.342, Time=9.02 minutes
INFO:root:Epoch=215, Loss=0.0045, Episodes=140, WinCount=25, WinRate=0.188, Epsilon=0.340, Time=9.09 minutes
INFO:root:Epoch=216, Loss=0.0045, Episodes=136, WinCount=25, WinRate=0.188, Epsilon=0.339, Time=9.17 minutes
INFO:root:Epoch=217, Loss=0.0045, Episodes=133, WinCount=25, WinRate=0.188, Epsilon=0.337, Time=9.24 minutes
INFO:root:Epoch=218, Loss=0.0045, Episodes=137, WinCount=25, WinRate=0.156, Epsilon=0.335, Time=9.32 minutes
INFO:root:Epoch=219, Loss=0.0045, Episodes=136, WinCount=25, WinRate=0.125, Epsilon=0.334, Time=9.39 minutes
INFO:root:Epoch=220, Loss=0.0045, Episodes=135, WinCount=25, WinRate=0.125, Epsilon=0.332, Time=9.47 minutes
INFO:root:Epoch=221, Loss=0.0044, Episodes=137, WinCount=25, WinRate=0.125, Epsilon=0.330, Time=9.53 minutes
INFO:root:Epoch=222, Loss=0.0044, Episodes=26, WinCount=26, WinRate=0.156, Epsilon=0.329, Time=9.54 minutes
INFO:root:Epoch=223, Loss=0.0044, Episodes=139, WinCount=26, WinRate=0.156, Epsilon=0.327, Time=9.62 minutes
INFO:root:Epoch=224, Loss=0.0044, Episodes=131, WinCount=26, WinRate=0.156, Epsilon=0.325, Time=9.70 minutes
INFO:root:Epoch=225, Loss=0.0044, Episodes=138, WinCount=26, WinRate=0.156, Epsilon=0.324, Time=9.77 minutes
INFO:root:Epoch=226, Loss=0.0044, Episodes=140, WinCount=26, WinRate=0.125, Epsilon=0.322, Time=9.86 minutes
INFO:root:Epoch=227, Loss=0.0044, Episodes=134, WinCount=26, WinRate=0.125, Epsilon=0.321, Time=9.94 minutes
INFO:root:Epoch=228, Loss=0.0043, Episodes=1, WinCount=27, WinRate=0.156, Epsilon=0.319, Time=9.95 minutes
INFO:root:Epoch=229, Loss=0.0043, Episodes=135, WinCount=27, WinRate=0.156, Epsilon=0.317, Time=10.02 minutes
INFO:root:Epoch=230, Loss=0.0043, Episodes=134, WinCount=27, WinRate=0.156, Epsilon=0.316, Time=10.09 minutes
INFO:root:Epoch=231, Loss=0.0043, Episodes=136, WinCount=27, WinRate=0.156, Epsilon=0.314, Time=10.17 minutes
INFO:root:Epoch=232, Loss=0.0043, Episodes=133, WinCount=27, WinRate=0.156, Epsilon=0.313, Time=10.23 minutes
INFO:root:Epoch=233, Loss=0.0043, Episodes=140, WinCount=27, WinRate=0.156, Epsilon=0.311, Time=10.30 minutes
INFO:root:Epoch=234, Loss=0.0043, Episodes=139, WinCount=27, WinRate=0.156, Epsilon=0.309, Time=10.38 minutes
INFO:root:Epoch=235, Loss=0.0043, Episodes=132, WinCount=27, WinRate=0.156, Epsilon=0.308, Time=10.46 minutes
INFO:root:Epoch=236, Loss=0.0042, Episodes=136, WinCount=27, WinRate=0.156, Epsilon=0.306, Time=10.52 minutes
INFO:root:Epoch=237, Loss=0.0042, Episodes=140, WinCount=27, WinRate=0.125, Epsilon=0.305, Time=10.60 minutes
INFO:root:Epoch=238, Loss=0.0042, Episodes=143, WinCount=27, WinRate=0.094, Epsilon=0.303, Time=10.67 minutes
INFO:root:Epoch=239, Loss=0.0042, Episodes=139, WinCount=27, WinRate=0.094, Epsilon=0.302, Time=10.75 minutes
INFO:root:Epoch=240, Loss=0.0042, Episodes=137, WinCount=27, WinRate=0.094, Epsilon=0.300, Time=10.83 minutes
INFO:root:Epoch=241, Loss=0.0042, Episodes=139, WinCount=27, WinRate=0.062, Epsilon=0.299, Time=10.90 minutes
INFO:root:Epoch=242, Loss=0.0042, Episodes=134, WinCount=27, WinRate=0.062, Epsilon=0.297, Time=10.96 minutes
INFO:root:Epoch=243, Loss=0.0042, Episodes=134, WinCount=27, WinRate=0.062, Epsilon=0.296, Time=11.04 minutes
INFO:root:Epoch=244, Loss=0.0041, Episodes=135, WinCount=27, WinRate=0.062, Epsilon=0.294, Time=11.11 minutes
INFO:root:Epoch=245, Loss=0.0041, Episodes=130, WinCount=27, WinRate=0.062, Epsilon=0.293, Time=11.18 minutes
INFO:root:Epoch=246, Loss=0.0041, Episodes=133, WinCount=27, WinRate=0.062, Epsilon=0.291, Time=11.25 minutes
INFO:root:Epoch=247, Loss=0.0041, Episodes=144, WinCount=27, WinRate=0.062, Epsilon=0.290, Time=11.35 minutes
INFO:root:Epoch=248, Loss=0.0041, Episodes=22, WinCount=28, WinRate=0.094, Epsilon=0.288, Time=11.37 minutes
INFO:root:Epoch=249, Loss=0.0041, Episodes=139, WinCount=28, WinRate=0.094, Epsilon=0.287, Time=11.44 minutes
INFO:root:Epoch=250, Loss=0.0041, Episodes=137, WinCount=28, WinRate=0.094, Epsilon=0.286, Time=11.53 minutes
INFO:root:Epoch=251, Loss=0.0040, Episodes=133, WinCount=28, WinRate=0.094, Epsilon=0.284, Time=11.60 minutes
INFO:root:Epoch=252, Loss=0.0040, Episodes=135, WinCount=28, WinRate=0.094, Epsilon=0.283, Time=11.69 minutes
INFO:root:Epoch=253, Loss=0.0040, Episodes=134, WinCount=28, WinRate=0.094, Epsilon=0.281, Time=11.77 minutes
INFO:root:Epoch=254, Loss=0.0040, Episodes=135, WinCount=28, WinRate=0.062, Epsilon=0.280, Time=11.84 minutes
INFO:root:Epoch=255, Loss=0.0040, Episodes=133, WinCount=28, WinRate=0.062, Epsilon=0.279, Time=11.91 minutes
INFO:root:Epoch=256, Loss=0.0040, Episodes=139, WinCount=28, WinRate=0.062, Epsilon=0.277, Time=11.99 minutes
INFO:root:Epoch=257, Loss=0.0040, Episodes=134, WinCount=28, WinRate=0.062, Epsilon=0.276, Time=12.07 minutes
INFO:root:Epoch=258, Loss=0.0040, Episodes=134, WinCount=28, WinRate=0.062, Epsilon=0.274, Time=12.15 minutes
INFO:root:Epoch=259, Loss=0.0040, Episodes=9, WinCount=29, WinRate=0.094, Epsilon=0.273, Time=12.15 minutes
INFO:root:Epoch=260, Loss=0.0040, Episodes=140, WinCount=29, WinRate=0.062, Epsilon=0.272, Time=12.23 minutes
INFO:root:Epoch=261, Loss=0.0040, Episodes=133, WinCount=29, WinRate=0.062, Epsilon=0.270, Time=12.31 minutes
INFO:root:Epoch=262, Loss=0.0040, Episodes=136, WinCount=29, WinRate=0.062, Epsilon=0.269, Time=12.39 minutes
INFO:root:Epoch=263, Loss=0.0040, Episodes=135, WinCount=29, WinRate=0.062, Epsilon=0.268, Time=12.47 minutes
INFO:root:Epoch=264, Loss=0.0039, Episodes=112, WinCount=30, WinRate=0.094, Epsilon=0.266, Time=12.54 minutes
INFO:root:Epoch=265, Loss=0.0039, Episodes=137, WinCount=30, WinRate=0.094, Epsilon=0.265, Time=12.62 minutes
INFO:root:Epoch=266, Loss=0.0039, Episodes=137, WinCount=30, WinRate=0.094, Epsilon=0.264, Time=12.70 minutes
INFO:root:Epoch=267, Loss=0.0039, Episodes=140, WinCount=30, WinRate=0.094, Epsilon=0.262, Time=12.78 minutes
INFO:root:Epoch=268, Loss=0.0039, Episodes=134, WinCount=30, WinRate=0.094, Epsilon=0.261, Time=12.86 minutes
INFO:root:Epoch=269, Loss=0.0039, Episodes=47, WinCount=31, WinRate=0.125, Epsilon=0.260, Time=12.90 minutes
INFO:root:Epoch=270, Loss=0.0039, Episodes=134, WinCount=31, WinRate=0.125, Epsilon=0.258, Time=12.98 minutes
INFO:root:Epoch=271, Loss=0.0039, Episodes=24, WinCount=32, WinRate=0.156, Epsilon=0.257, Time=12.99 minutes
INFO:root:Epoch=272, Loss=0.0039, Episodes=137, WinCount=32, WinRate=0.156, Epsilon=0.256, Time=13.07 minutes
INFO:root:Epoch=273, Loss=0.0038, Episodes=2, WinCount=33, WinRate=0.188, Epsilon=0.255, Time=13.08 minutes
INFO:root:Epoch=274, Loss=0.0038, Episodes=134, WinCount=33, WinRate=0.188, Epsilon=0.253, Time=13.16 minutes
INFO:root:Epoch=275, Loss=0.0038, Episodes=135, WinCount=33, WinRate=0.188, Epsilon=0.252, Time=13.24 minutes
INFO:root:Epoch=276, Loss=0.0039, Episodes=137, WinCount=33, WinRate=0.188, Epsilon=0.251, Time=13.32 minutes
INFO:root:Epoch=277, Loss=0.0039, Episodes=140, WinCount=33, WinRate=0.188, Epsilon=0.249, Time=13.40 minutes
INFO:root:Epoch=278, Loss=0.0038, Episodes=135, WinCount=33, WinRate=0.188, Epsilon=0.248, Time=13.48 minutes
INFO:root:Epoch=279, Loss=0.0038, Episodes=135, WinCount=33, WinRate=0.188, Epsilon=0.247, Time=13.56 minutes
INFO:root:Epoch=280, Loss=0.0038, Episodes=142, WinCount=33, WinRate=0.156, Epsilon=0.246, Time=13.64 minutes
INFO:root:Epoch=281, Loss=0.0038, Episodes=139, WinCount=33, WinRate=0.156, Epsilon=0.245, Time=13.73 minutes
INFO:root:Epoch=282, Loss=0.0038, Episodes=143, WinCount=33, WinRate=0.156, Epsilon=0.243, Time=13.82 minutes
INFO:root:Epoch=283, Loss=0.0038, Episodes=137, WinCount=33, WinRate=0.156, Epsilon=0.242, Time=13.91 minutes
INFO:root:Epoch=284, Loss=0.0038, Episodes=133, WinCount=33, WinRate=0.156, Epsilon=0.241, Time=13.99 minutes
INFO:root:Epoch=285, Loss=0.0038, Episodes=141, WinCount=33, WinRate=0.156, Epsilon=0.240, Time=14.07 minutes
INFO:root:Epoch=286, Loss=0.0038, Episodes=133, WinCount=33, WinRate=0.156, Epsilon=0.238, Time=14.16 minutes
INFO:root:Epoch=287, Loss=0.0038, Episodes=142, WinCount=33, WinRate=0.156, Epsilon=0.237, Time=14.24 minutes
INFO:root:Epoch=288, Loss=0.0037, Episodes=134, WinCount=33, WinRate=0.156, Epsilon=0.236, Time=14.32 minutes
INFO:root:Epoch=289, Loss=0.0037, Episodes=138, WinCount=33, WinRate=0.156, Epsilon=0.235, Time=14.41 minutes
INFO:root:Epoch=290, Loss=0.0037, Episodes=131, WinCount=33, WinRate=0.156, Epsilon=0.234, Time=14.49 minutes
INFO:root:Epoch=291, Loss=0.0037, Episodes=141, WinCount=33, WinRate=0.125, Epsilon=0.233, Time=14.58 minutes
INFO:root:Epoch=292, Loss=0.0037, Episodes=132, WinCount=33, WinRate=0.125, Epsilon=0.231, Time=14.66 minutes
INFO:root:Epoch=293, Loss=0.0037, Episodes=133, WinCount=33, WinRate=0.125, Epsilon=0.230, Time=14.74 minutes
INFO:root:Epoch=294, Loss=0.0037, Episodes=134, WinCount=33, WinRate=0.125, Epsilon=0.229, Time=14.82 minutes
INFO:root:Epoch=295, Loss=0.0037, Episodes=131, WinCount=33, WinRate=0.125, Epsilon=0.228, Time=14.90 minutes
INFO:root:Epoch=296, Loss=0.0037, Episodes=142, WinCount=33, WinRate=0.094, Epsilon=0.227, Time=14.98 minutes
INFO:root:Epoch=297, Loss=0.0037, Episodes=138, WinCount=33, WinRate=0.094, Epsilon=0.226, Time=15.07 minutes
INFO:root:Epoch=298, Loss=0.0037, Episodes=135, WinCount=33, WinRate=0.094, Epsilon=0.225, Time=15.15 minutes
INFO:root:Epoch=299, Loss=0.0036, Episodes=139, WinCount=33, WinRate=0.094, Epsilon=0.223, Time=15.23 minutes
WARNING:tensorflow:5 out of the last 5 calls to <function TensorFlowTrainer.make_train_function.<locals>.one_step_on_iterator at 0x74a66c6fed40> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
WARNING:tensorflow:6 out of the last 6 calls to <function TensorFlowTrainer.make_train_function.<locals>.one_step_on_iterator at 0x74a66c6fed40> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
INFO:root:Epoch=0, Loss=0.0084, Episodes=70, WinCount=1, WinRate=1.000, Epsilon=1.000, Time=10.2 seconds
INFO:root:Epoch=1, Loss=0.0084, Episodes=4, WinCount=2, WinRate=1.000, Epsilon=0.995, Time=10.8 seconds
INFO:root:Epoch=2, Loss=0.0076, Episodes=150, WinCount=2, WinRate=0.667, Epsilon=0.990, Time=36.1 seconds
INFO:root:Epoch=3, Loss=0.0074, Episodes=11, WinCount=3, WinRate=0.750, Epsilon=0.985, Time=38.2 seconds
INFO:root:Epoch=4, Loss=0.0065, Episodes=138, WinCount=3, WinRate=0.600, Epsilon=0.980, Time=68.8 seconds
INFO:root:Epoch=5, Loss=0.0057, Episodes=140, WinCount=3, WinRate=0.500, Epsilon=0.975, Time=109.6 seconds
INFO:root:Epoch=6, Loss=0.0051, Episodes=144, WinCount=3, WinRate=0.429, Epsilon=0.970, Time=161.6 seconds
INFO:root:Epoch=7, Loss=0.0045, Episodes=139, WinCount=3, WinRate=0.375, Epsilon=0.966, Time=218.7 seconds
INFO:root:Epoch=8, Loss=0.0040, Episodes=141, WinCount=3, WinRate=0.333, Epsilon=0.961, Time=286.7 seconds
INFO:root:Epoch=9, Loss=0.0036, Episodes=149, WinCount=3, WinRate=0.300, Epsilon=0.956, Time=370.2 seconds
INFO:root:Epoch=10, Loss=0.0034, Episodes=132, WinCount=4, WinRate=0.364, Epsilon=0.951, Time=7.57 minutes
INFO:root:Epoch=11, Loss=0.0032, Episodes=147, WinCount=4, WinRate=0.333, Epsilon=0.946, Time=9.30 minutes
INFO:root:Epoch=12, Loss=0.0032, Episodes=53, WinCount=5, WinRate=0.385, Epsilon=0.942, Time=9.98 minutes
INFO:root:Epoch=13, Loss=0.0031, Episodes=150, WinCount=5, WinRate=0.357, Epsilon=0.937, Time=11.99 minutes
INFO:root:Epoch=14, Loss=0.0031, Episodes=48, WinCount=6, WinRate=0.400, Epsilon=0.932, Time=12.68 minutes
INFO:root:Epoch=15, Loss=0.0031, Episodes=146, WinCount=6, WinRate=0.375, Epsilon=0.928, Time=14.86 minutes
INFO:root:Epoch=16, Loss=0.0032, Episodes=146, WinCount=6, WinRate=0.353, Epsilon=0.923, Time=17.21 minutes
INFO:root:Epoch=17, Loss=0.0031, Episodes=74, WinCount=7, WinRate=0.389, Epsilon=0.918, Time=18.43 minutes
INFO:root:Epoch=18, Loss=0.0031, Episodes=129, WinCount=8, WinRate=0.421, Epsilon=0.914, Time=20.64 minutes
INFO:root:Epoch=19, Loss=0.0031, Episodes=144, WinCount=8, WinRate=0.400, Epsilon=0.909, Time=23.26 minutes
INFO:root:Epoch=20, Loss=0.0032, Episodes=159, WinCount=8, WinRate=0.381, Epsilon=0.905, Time=26.31 minutes
INFO:root:Epoch=21, Loss=0.0031, Episodes=143, WinCount=8, WinRate=0.364, Epsilon=0.900, Time=29.21 minutes
INFO:root:Epoch=22, Loss=0.0031, Episodes=138, WinCount=8, WinRate=0.348, Epsilon=0.896, Time=32.17 minutes
